    REF_GAIN    0.454113     1.09638    0.228897           3
          G1      622.96     1.80489     3084.42     76.7391           0
          G2     663.966     1.67136     3053.48     86.6023           0
          G3     679.623     1.80038     4510.22     112.133           0
          G4     591.516     1.51973     3339.38     87.6842           0
          G5      538.44     1.32853     3455.39     104.804           0
          G6       510.4     1.47495     2916.65     84.9367           0
          G7     537.106     1.62074     2348.25     68.0031           0
          G8     544.036      1.5314     4515.91     103.341           0
          G9     644.311     1.48903     3107.07     68.8739           0
         G10     599.257     1.65919     3444.43      74.605           0
         G11     452.297     1.69621     3614.88      86.539           0
         G12     512.339      1.8104     2490.84     69.2772           0
         G13     608.083     1.76537     2097.82     61.8824           0
         G14     435.407     1.69759     1984.98     52.6348           0
         G15     528.794     1.62164     3612.73     72.9784           0
         G16     379.046     1.54845     2916.16      73.372           0
         G17      310.96     1.86808     3810.96     121.136           0
         G18     381.449     1.54285        3158     121.008           0
         G19     563.504     1.93329     3152.01     88.1758           0
         G20     444.388      1.7803     2590.84     77.2377           0
         G21     471.407     1.79924     3092.92     72.6155           0
         G22      532.46     1.70858     4381.06     96.6904           0
         G23     393.035     1.65853     796.108     28.5299           0
         G24      523.07     1.51534     3240.81      82.906           0
         G25       371.6     3.24134     3172.22     82.5684           0
         G26     390.713     3.48231      3977.5     90.6713           0
         G27     413.265     3.88767     2121.15     77.7829           0
         G28     517.492     3.15407     1863.09     71.3125           0
         G29     331.033     2.60785     3770.47      133.71           0
         G30     431.574     3.06889     3429.52     86.9606           0
         G31     539.725     1.46881     2201.75     77.0271           0
         G32       557.6     1.50226     3163.79     71.3408           0
         G33     731.209     1.48101     2331.33     48.8425           0
         G34     645.345     1.59749     1097.82     33.6603           0
         G35     705.834     1.71968      3216.3     63.8991           0
         G36     624.967     1.30751     2292.89      57.807           0
         G37     491.401     1.50478     2593.51     72.5337           0
         G38     347.564     1.39573     2490.97     79.5213           0
         G39     469.323     1.36858     3017.73      87.249           0
         G40      462.61     1.57813     3872.86     131.639           0
         G41     291.874     1.40053     3574.33      99.741           0
         G42     378.525     1.64476     2681.95     85.1375           0
         G43     381.875     1.74265      2905.4     76.9058           0
         G44      256.03     1.21087     1116.27     55.4086           0
         G45     323.944     1.50411     2085.45     66.3642           0
         G46     320.648     1.61392     2732.47     70.0878           0
         G47     236.112     1.14264      2472.5     75.3368           0
         G48     208.334     1.31582     4525.92     156.736           0
         G49     430.301     1.67645     2139.48      57.828           0
         G50      344.96     1.55732     3598.32     84.9416           0
         G51      380.12     1.63915     2682.41     74.8062           0
         G52     539.321     1.62788     2257.28     65.9243           0
         G53     326.746     1.30066     2966.33     90.4827           0
         G54     378.251     1.44999     1569.94     43.0747           0
         G55     231.229     3.37182     1676.34     59.0734           0
         G56     390.266     3.27304     2608.21     84.1943           0
         G57     604.396     2.99503     994.841     29.4471           0
         G58     580.818     3.57797     1839.22     68.9319           0
         G59     601.445     3.38814     3364.61      88.389           0
         G60     507.176     2.88459     3109.29       101.7           0
         G61     492.746      1.3266     2573.61     76.6231           0
         G62     482.885     1.32691     4247.44     117.349           0
         G63     527.928     1.45629     2884.09     73.8862           0
         G64     576.549     1.13467     3718.58     92.6858           0
         G65     682.257     1.88763     4200.77     107.304           0
         G66      590.23     1.64985     4183.49     87.2264           0
         G67     394.699     1.20332     2534.34      65.043           0
         G68     370.033      1.2241     2392.35     56.2144           0
         G69     525.847     1.32163     4298.64     101.273           0
         G70     459.343     1.37173     3679.89     75.5193           0
         G71     364.202     1.49685     2531.33     71.0737           0
         G72     456.175     1.27803     2568.96     66.9584           0
         G73     310.634     1.26575     3280.81     90.8363           0
         G74     295.319     1.39377     3570.27     140.182           0
         G75     389.094     1.29264     2550.21     67.6887           0
         G76     261.305     1.20581     4165.82     128.586           0
         G77     253.633     1.29105     5550.72     192.466           0
         G78       369.4     1.43009     2617.33     86.2618           0
         G79      372.05     1.50716     2356.88     70.5559           0
         G80     524.558     1.22448     2392.36     65.9409           0
         G81      614.83     1.53303     2307.15     52.2272           0
         G82     500.698     1.29309     4432.43     98.2531           0
         G83     335.946     1.38365     2953.77     94.1638           0
         G84     562.161     1.29589     4107.99     93.5127           0
         G85     371.421     3.08029      2713.9     71.8784           0
         G86     360.709      3.6431     2348.31     86.9382           0
         G87     498.765     3.30492      2146.1     65.4053           0
         G88     475.191     2.42769     2814.86     86.1427           0
         G89     627.817     2.98702     3230.31     125.781           0
         G90     545.546     2.70309     2400.89     66.7447           0
         G91     645.319     1.81173     3394.61     82.2622           0
         G92     642.861     1.67418     2972.58     86.8258           0
         G93     569.022     1.79203     2305.58     67.4653           0
         G94     604.762     1.53135     2292.63     64.7398           0
         G95     603.799     1.64281     3291.34     77.9041           0
         G96      645.92     1.54362     2752.86     57.0982           0
         G97     545.253     1.28354     3526.68     98.8332           0
         G98     432.317     1.15758     3639.54     102.753           0
         G99      647.13     1.29957      3766.4     116.835           0
        G100     496.006     1.72274      2513.1     73.3495           0
        G101     650.338     1.93984     3967.25     79.1059           0
        G102     441.735     1.30597      3142.1     71.7137           0
        G103     499.434     1.58057     3536.96     97.5763           0
        G104      377.21     1.34226     2191.85     71.4006           0
        G105     534.315     1.55071     3474.47     85.8098           0
        G106     446.978     1.55651      2672.5     77.3283           0
        G107     365.587     1.17128     2348.52     62.7685           0
        G108     393.993     1.38599     2217.75     63.8791           0
        G109     519.064     1.73571     3800.53     101.205           0
        G110     600.906     1.56588     3929.67     110.966           0
        G111     390.433     1.27918     2269.68     76.0718           0
        G112     584.413     1.51195     2001.99     49.1139           0
        G113     524.624     1.18676     2745.22     75.6418           0
        G114     512.109      1.4008     3269.14     87.7743           0
        G115     531.079     2.66444     2419.38     65.8537           0
        G116     519.367     3.25101     2374.16      64.335           0
        G117      368.97     3.58372     2384.28      57.896           0
        G118     451.395       3.074     1878.88      50.003           0
        G119     513.505     3.05611     1746.08     49.8336           0
        G120     368.468     2.48153     2472.24     59.5572           0
        G121     627.095     2.03852     2804.89     58.6648           0
        G122     672.993     1.85297     1890.66     42.9296           0
        G123     640.434     1.86357     2600.89     58.6591           0
        G124     664.745     1.73119     2127.81     50.7717           0
        G125     540.184     1.73324     1916.91     47.3601           0
        G126      584.98       1.432     3167.24     84.8532           0
        G127     413.455     1.30347     2311.04      51.422           0
        G128     309.483     1.27665     2271.89     59.1292           0
        G129     463.354     1.11921     1772.55     40.7101           0
        G130     245.311     1.39681     2308.64     60.4583           0
        G131     397.002     1.71363     2934.24     60.8324           0
        G132     444.583     1.29493     2959.93     77.6798           0
        G133     469.557     1.24441     2023.57     53.3369           0
        G134      266.64     1.46093     1678.18     55.9814           0
        G135     495.583     1.12283     2263.86     57.1817           0
        G136     257.305     1.18479     2562.55     68.8424           0
        G137      247.28     1.42439     2157.97     61.6805           0
        G138     314.647     1.17218     3498.45     86.5754           0
