    REF_GAIN           0     1.09874    0.231078           3
          G1      623.38     1.74889     5654.47     143.363           0
          G2     664.076     1.62057      5145.8     149.814           0
          G3     679.244     1.79218     7761.37     189.318           0
          G4     590.958     1.53741     5967.76     152.893           0
          G5     538.238     1.31763     6154.81     184.046           0
          G6     509.065     1.49237     5439.22      156.86           0
          G7     536.998     1.60212     4335.34     131.692           0
          G8      543.75     1.57496     8018.84      179.31           0
          G9     643.755     1.51082     5747.58     124.805           0
         G10     599.239     1.63616     6343.95     134.959           0
         G11     452.315     1.68813      6712.1     149.062           0
         G12     512.023     1.78518     4808.09      137.59           0
         G13      608.23     1.77521     3701.05     122.241           0
         G14     435.574     1.66745     3453.03      99.391           0
         G15     529.297     1.60807     6638.73     129.205           0
         G16     378.817     1.57161           0           0           2
         G17     310.939     1.85329     7166.76     209.086           0
         G18     381.537     1.52631     5962.03     221.885           0
         G19     562.162     1.72877      5454.1     151.342           0
         G20       443.8     1.65119     4868.04     146.212           0
         G21     471.508     1.59816     5747.76     125.092           0
         G22     531.678     1.75702     7606.93     170.503           0
         G23     392.044     1.66927     1188.99      56.574           0
         G24     523.212     1.49596     5968.45      148.87           0
         G25     371.522     3.10979     5979.63     153.648           0
         G26     390.822      3.3179      7202.2     162.164           0
         G27     414.165     3.87233      3850.6     144.004           0
         G28      518.12     3.11831     3174.26      124.81           0
         G29     330.312     2.49666      7098.9     238.558           0
         G30     431.441     2.97281     6407.01     151.837           0
         G31     540.041     1.45272     3855.46      148.24           0
         G32     557.702     1.53863     5800.89     127.358           0
         G33     730.255     1.46222     3915.06      89.839           0
         G34     645.331     1.59044     1537.33     67.1922           0
         G35     706.061     1.76366     5760.37     118.243           0
         G36     624.755     1.31729     4002.05     108.413           0
         G37     491.226      1.5441     4604.14     128.943           0
         G38     347.392     1.40323     4558.13     140.588           0
         G39     469.162     1.38975     5227.36      150.06           0
         G40     462.287     1.49986     7142.82     231.521           0
         G41     291.853     1.42177     6613.86     178.464           0
         G42     378.257     1.57146     4915.49     152.941           0
         G43     382.514     1.74039     5128.65     130.113           0
         G44     256.421     1.19221     1960.36     102.107           0
         G45     324.327     1.46713     3823.97     121.224           0
         G46     320.685     1.58912     5083.51     125.613           0
         G47     236.237     1.13077     4827.46      142.18           0
         G48     208.273     1.26974     8424.13     271.827           8
         G49     430.487     1.52232     3980.98     108.181           0
         G50     343.796     1.43592     6526.32      149.22           0
         G51      380.13     1.47252      4756.1      132.62           0
         G52     539.084     1.63017      3850.8     116.008           0
         G53     326.065     1.31119     5374.19     158.862           0
         G54     377.322     1.33985     2789.37     82.8038           0
         G55     231.889     3.20505     3106.42     109.189           0
         G56     391.976     3.17656     4813.82     148.208           0
         G57     602.437     2.84314     1410.34     62.5323           0
         G58     580.566     3.42628     3025.33     120.988           0
         G59     601.322     3.32304     6142.71     157.957           0
         G60     507.811     2.72201     5528.68     174.754           0
         G61     491.274     1.34786     4667.98     139.739           0
         G62     481.746      1.3371     7463.37     211.912           0
         G63       527.5     1.47021     5341.61     136.969           0
         G64     576.376     1.11281     6731.75     170.932           0
         G65     680.941     1.78018     7378.29     189.181           0
         G66     590.295     1.58015     7294.38     152.569           0
         G67     394.785      1.1958     4782.12     122.963           0
         G68     369.963     1.27469     4434.92     103.993           0
         G69     525.525     1.31089     7855.72     178.562           0
         G70     459.302     1.38316     6738.95     135.281           0
         G71     364.125     1.47989     4674.62      124.64           0
         G72      455.11     1.30271     4707.34     122.224           0
         G73     311.006     1.25232     6205.37     166.467           0
         G74     295.681     1.37086     6787.79      249.59           0
         G75     388.943     1.29642      4688.5      125.55           0
         G76     264.074     2.05491     7061.11     219.967           0
         G77      253.92     1.26417      8538.7     289.185           8
         G78     369.275     1.44558     4848.22     156.683           0
         G79     372.584     1.40246     4295.19     129.101           0
         G80     525.026     1.15798     4351.38     125.762           0
         G81     611.335     1.45143     3949.91     90.6754           0
         G82     500.695     1.28784     8179.76     173.072           0
         G83     335.644     1.39765     5547.69     169.304           0
         G84     560.945     1.26046     7528.26     166.416           0
         G85     371.098     2.89209     5061.33     133.853           0
         G86     360.988     3.46246     4222.66      160.35           0
         G87     499.716     3.18905     3800.39     126.179           0
         G88     476.627     2.36084     5095.55     161.301           0
         G89     626.524     2.81819     5681.35     225.632           0
         G90     544.715      2.5592      4137.8     122.443           0
         G91     644.719     1.71047     6063.38      139.53           0
         G92     641.328     1.56135     5188.73     158.934           0
         G93     566.951     1.79615     4151.77     130.596           0
         G94     603.295     1.48104     3892.28     119.571           0
         G95     602.712     1.57107     5659.66     135.556           0
         G96     644.865     1.50006     4874.64     103.805           0
         G97     544.574     1.22941     6409.48     175.522           0
         G98      432.09     1.19549     6558.65     179.961           0
         G99     646.781     1.29546     6546.51     203.063           0
        G100     495.552     1.66107     4463.19     131.401           0
        G101     649.655     1.83286     7219.37     141.443           0
        G102     441.514     1.29163     5894.25     129.394           0
        G103     499.253     1.58374     6536.96     171.941           0
        G104     377.395     1.30593     4124.03     136.309           0
        G105     534.526     1.49468     6353.58     154.945           0
        G106     445.968     1.58667     5044.15     151.279           0
        G107     365.667     1.17362           0           0           2
        G108     393.705     1.35966     3987.31     122.509           0
        G109     518.181     1.57602     6899.55      177.12           0
        G110     600.147     1.40942      6824.5     194.423           0
        G111     391.108     1.20608     4102.62     135.182           0
        G112     582.461     1.56991     3609.37     98.5948           0
        G113     524.281      1.2242     5041.04     144.195           0
        G114     511.365     1.39739     6010.47     159.521           0
        G115     530.773     2.54858     4260.74     128.598           0
        G116     519.413     3.09622     4382.33     124.635           0
        G117     368.085     3.54695     4366.86     107.905           0
        G118     450.712     2.92238     3319.46     95.4117           0
        G119     513.173     2.95192     2950.62     96.9462           0
        G120     368.666     2.35769     4733.82     115.168           0
        G121     627.077     1.97761     4992.09     104.564           0
        G122     672.239     1.82252     3112.43     85.4441           0
        G123     639.722      1.8069     4573.98     105.266           0
        G124     663.867     1.74743     3586.28     93.0139           0
        G125     539.496     1.69868     3435.64     90.5568           0
        G126     584.191     1.37631     5877.68     160.855           0
        G127     413.369     1.28928     4341.26      95.446           0
        G128     309.244     1.25317     4178.46     109.216           0
        G129     463.345     1.12266     3193.78     80.5085           0
        G130     245.296     1.36728      4469.2     111.911           0
