    REF_GAIN           0     1.09929    0.231097           3
          G1     624.145     1.73607     5619.06     145.756           0
          G2     664.728     1.59363     5181.84     156.892           0
          G3     679.749     1.80494     7797.52     200.805           0
          G4     591.449     1.50862     5936.74     157.164           0
          G5     538.422     1.34078     6153.26     189.025           0
          G6     508.769     1.52033     5462.73     157.984           0
          G7     536.945     1.61327     4338.46     132.057           0
          G8     543.839     1.55375     7981.34     189.531           0
          G9     644.283     1.47417     5704.81     130.647           0
         G10     599.242     1.59538     6337.51     139.641           0
         G11     452.305     1.67352     6688.98     156.045           0
         G12     511.913      1.7714     4831.56      135.82           0
         G13     608.148     1.73991     3694.63     124.596           0
         G14     435.477     1.68544     3453.06     98.4047           0
         G15     529.162     1.57326     6570.02     141.709           0
         G16     378.673     1.52415           0           0           2
         G17     310.854     1.82803     7176.77      217.55           0
         G18     381.364     1.48126     5973.93     225.683           0
         G19      561.96     1.75631      5480.5      164.01           0
         G20     443.634     1.69952     4874.84     150.894           0
         G21     471.361     1.63098     5696.28     129.077           0
         G22     531.522     1.78716     7632.82     193.246           0
         G23     392.054     1.73631     1185.68     56.1657           0
         G24     523.122     1.52866     5934.54     155.454           0
         G25     371.438      3.1383     5947.41     152.479           0
         G26     390.726     3.31732     7233.85     176.648           0
         G27     413.897     3.87972     3852.51      144.41           0
         G28     517.954      3.0666     3183.95     130.097           0
         G29     330.428       2.463     7076.62     237.495           0
         G30     431.419      2.9714     6401.25     159.473           0
         G31     540.201     1.48344     3855.41      151.66           0
         G32     557.681     1.55274     5770.43     135.511           0
         G33     730.457     1.49545     3892.89     91.9564           0
         G34         646     1.61182     1537.36     67.0991           0
         G35      706.73      1.8027     5731.57     119.681           0
         G36     625.057     1.33707     3937.31     109.711           0
         G37     491.166     1.49577     4605.81     131.739           0
         G38     347.371     1.39971     4574.69     146.491           0
         G39     469.301     1.39655     5244.97     159.321           0
         G40     462.263     1.51337     7180.38     241.641           0
         G41     291.832     1.37509     6644.56     190.294           0
         G42     378.271     1.60553     4923.01     159.169           0
         G43     382.503     1.72752     5120.07     133.861           0
         G44     256.387     1.17995     1969.34     106.331           0
         G45     324.443     1.49478     3808.12     123.517           0
         G46     320.535     1.54588     5068.04     127.147           0
         G47     236.225     1.08284      4834.8     146.561           0
         G48     208.288     1.18614     8494.26     278.851           8
         G49     430.355      1.5424     3985.18     113.748           0
         G50     343.783     1.43324     6545.98     153.547           0
         G51     380.055     1.48177     4753.51     135.152           0
         G52     538.999      1.6579     3853.15     120.387           0
         G53     326.145     1.31724     5406.81     169.955           0
         G54     377.309     1.36228     2792.53     84.3632           0
