    REF_GAIN           0     1.09769    0.230754           3
          G1      623.28     1.77969     5597.77     144.327           0
          G2     664.076      1.6274     5139.02     146.084           0
          G3     679.227       1.812     7749.98      189.44           0
          G4     590.926     1.54192     5904.38     151.177           0
          G5     538.209     1.33369     6117.54     182.875           0
          G6     509.183     1.51296     5392.22     151.357           0
          G7      537.04     1.64204      4311.5     131.897           0
          G8     544.066     1.56124      7924.4     173.372           0
          G9     643.853     1.51355      5641.3     124.452           0
         G10      599.32     1.60324     6299.48     131.172           0
         G11     452.394     1.71583     6630.54      148.04           0
         G12     512.041     1.77689     4758.96     133.253           0
         G13     608.099     1.75797     3655.73     118.111           0
         G14     435.463     1.65829     3438.86     99.0646           0
         G15     529.069     1.58742     6519.91     129.919           0
         G16     378.789     1.54391           0           0           2
         G17     310.916     1.86133     7131.44     215.201           0
         G18     381.504     1.49499     5914.36     216.226           0
         G19     562.071     1.72057     5431.97     152.078           0
         G20     443.797     1.67996     4845.22     145.042           0
         G21      471.53     1.57428     5650.42     126.523           0
         G22      531.78     1.77506     7563.26      172.51           0
         G23     392.111     1.69797     1186.38     56.5661           0
         G24     523.291     1.52583     5888.18     148.739           0
         G25     371.571     3.04096     5911.49     151.557           0
         G26     390.793     3.28481     7160.09      159.82           0
         G27      414.03     3.85967     3830.18     142.235           0
         G28      518.08     3.07486     3168.68     125.709           0
         G29     330.123     2.45138     7024.67     230.687           0
         G30     431.459     2.94349     6340.53     156.497           0
         G31     540.008     1.46097     3842.58     151.576           0
         G32     557.703     1.52309     5743.58     130.235           0
         G33     730.283     1.47521     3863.46      88.255           0
         G34     645.255     1.60129     1534.07     66.8749           0
         G35      705.96     1.73411     5712.81     113.954           0
         G36     624.779     1.31819     3920.19     109.159           0
         G37     491.136     1.51629     4594.88      129.72           0
         G38      347.42     1.37615     4541.09      141.45           0
         G39     469.353     1.37123     5208.69     150.603           0
         G40     462.346      1.5387     7108.48     230.714           0
         G41     291.932     1.42239     6590.43     177.994           0
         G42     378.332     1.58198     4900.47     152.457           0
         G43     382.423      1.6991     5099.77     129.286           0
         G44     256.356     1.19036     1958.85     102.989           0
         G45     324.288     1.44873      3790.4     119.384           0
         G46     320.696     1.57185     5058.46     124.427           0
         G47     236.259     1.08254     4798.61     140.997           0
         G48     208.283     1.20951     8390.32     268.873           0
         G49     430.437     1.53537     3965.47     110.152           0
         G50     343.838      1.4231     6510.29     144.911           0
         G51     380.119     1.47635     4735.46     132.132           0
         G52     539.139     1.65463     3830.28     118.072           0
         G53     326.137     1.32787     5351.76     161.967           0
         G54     377.354     1.35056     2765.57     83.2337           0
         G55     231.916     3.12578     3087.92     107.714           0
         G56     391.836     3.09296     4790.84     153.017           0
         G57     602.303     2.80542     1405.56     61.6636           0
         G58     580.564      3.3855     3013.14     119.843           0
         G59     601.314     3.31045     6083.54     154.994           0
         G60     507.772     2.72436     5496.38     174.485           0
         G61      491.42     1.31461     4640.66     139.942           0
         G62     481.763     1.31517     7443.25     207.525           0
         G63     527.475     1.46337     5286.52     137.586           0
         G64     576.358     1.10372        6686     172.084           0
         G65     681.025     1.80049     7296.52     188.746           0
         G66     590.299     1.60668     7234.26     151.171           0
         G67     394.851     1.18754     4729.44     121.647           0
         G68     370.102     1.28931     4375.51     102.773           0
         G69     525.683     1.29661      7796.2     178.231           0
         G70     459.461     1.36266     6669.95     132.601           0
         G71     364.207     1.47284     4660.14     124.939           0
         G72     455.287     1.31686     4687.48      122.79           0
         G73     310.841     1.27178     6153.88     162.511           0
         G74     295.613     1.35865     6745.57     252.227           0
         G75     388.877     1.26755     4659.19     121.882           0
         G76     263.407     1.86555     7040.28      214.12           0
         G77     253.863     1.27127     8513.18     297.404           8
         G78     369.279     1.43085     4782.57     156.089           0
         G79     372.585     1.43758     4272.98      128.49           0
         G80     524.951     1.15983     4320.37     125.037           0
         G81     611.288     1.42846     3940.11     90.7721           0
         G82     500.702     1.31078     8150.38     174.825           0
         G83     335.716      1.4134     5487.16     171.343           0
         G84     561.054     1.24935     7481.26     164.968           0
         G85      371.15     2.87783     5015.33     132.775           0
         G86     361.024     3.46037     4169.09      156.02           0
         G87     499.649     3.11776     3760.26     123.779           0
         G88     476.553     2.35192        5059     157.661           0
         G89     626.589      2.8566     5654.15     226.862           0
         G90     544.776     2.57699     4103.73     121.124           0
         G91     644.768     1.70899     6051.92     140.451           0
         G92     641.382     1.60334      5165.9     154.606           0
         G93     567.097     1.80648     4125.31     129.086           0
         G94     603.382     1.51389     3871.51     120.016           0
         G95     602.702     1.57613     5629.44     135.556           0
         G96      644.89     1.51646     4817.86     101.201           0
         G97       544.8      1.2577     6379.06     178.403           0
         G98     432.082     1.19416     6522.13     182.423           0
         G99     646.923     1.30243      6529.2     200.781           0
        G100     495.625     1.69461     4435.78     132.434           0
        G101     649.586     1.82867     7192.74     140.354           0
        G102     441.555     1.27103     5816.24     128.075           0
        G103     499.193     1.56157      6487.8     169.816           0
        G104     377.254     1.32517     4097.49     136.655           0
        G105     534.388     1.50136     6335.11     157.482           0
        G106     446.025     1.56532     5001.89     146.875           0
        G107     365.618     1.15124           0           0           2
        G108     393.666     1.34531     3981.84     121.763           0
        G109      518.08     1.62608      6857.3      176.74           0
        G110     600.149     1.40132     6771.57     193.666           0
        G111     391.063     1.21213     4064.78     132.803           0
        G112     582.621     1.60161     3569.24      100.01           0
        G113     524.382     1.22469     5014.42     144.659           0
        G114     511.462     1.40583     5978.26     156.545           0
        G115     530.843     2.54598     4238.53     129.224           0
        G116     519.372     3.08852        4369     122.638           0
        G117     368.219     3.58111     4308.07     105.614           0
        G118     450.717     2.89028     3278.68     93.8424           0
        G119     513.103     2.93778     2941.63      96.074           0
        G120     368.615     2.39275     4683.72     113.015           0
        G121     626.949     2.01763     4966.58     105.646           0
        G122     672.197      1.8329     3089.68     83.9639           0
        G123     639.729     1.85545     4545.12     105.146           0
        G124     663.832     1.75224     3558.58     94.6924           0
        G125     539.459      1.7037     3401.33     89.8059           0
        G126     584.134     1.40347     5844.14     157.054           0
        G127     413.443     1.26842     4301.28     97.1689           0
        G128     309.138     1.29441      4157.2     109.245           0
        G129     463.345     1.13509     3167.77     78.9333           0
        G130      245.28     1.37103     4407.16     110.219           0
        G131     396.971     1.67523     5681.91     115.495           0
        G132     444.491     1.27462     5446.87     140.349           0
        G133     469.611     1.23868     3559.19     102.323           0
        G134      267.07     1.45448     3003.12     101.187           0
        G135     495.642     1.10106     3903.01     100.713           0
        G136     257.264     1.15341     4801.81     121.975           0
        G137     247.168     1.34569     4029.98     115.193           0
        G138     314.644     1.13734     6411.14     153.886           0
        G139     318.753     1.29415     3476.67     107.214           0
        G140     363.552     1.45293     4001.11     98.2047           0
        G141     371.686     1.11547     4889.45      141.08           0
        G142      291.43      1.1965     5737.29     153.945           0
        G143     271.731     1.54509     5369.94     133.788           0
        G144     473.524     1.15273     3643.55     95.6628           0
        G145     459.923     3.49064     4807.93      133.58           0
        G146     619.921     3.10115      7605.8     226.537           0
        G147     591.652       3.603      4377.1      140.32           0
        G148     366.148     3.11527     4323.01     137.086           0
        G149     439.553     3.15275     6358.46     159.055           0
        G150     323.866     2.48488     5038.44     132.323           0
        G151     617.234     1.64677     6226.98     169.405           0
        G152     609.932        1.54     3232.43     92.1529           0
        G153     442.836     1.97473     3467.89     119.663           0
        G154     322.914     1.82902     6384.17     162.349           0
        G155     271.364     1.78042     5504.59     149.485           0
        G156     544.961     1.70357     3241.82       89.85           0
        G157     408.892     1.14361     6302.93     155.652           0
        G158     507.689     1.31736     6037.32     151.376           0
