    REF_GAIN    0.455766     1.09921    0.230917           3
          G1     499.796      1.7769     5409.54     137.546           0
          G2     648.155     1.64318     4944.39     143.927           0
          G3     450.117     1.82617     7167.65     176.805           0
          G4     515.674     1.57301      5676.1     143.074           0
          G5     304.156     1.32247     5657.12     173.884           0
          G6     419.299     1.48575     5232.53     146.224           0
          G7     537.076     1.64877     4272.66     127.597           0
          G8     544.097     1.54643     7664.83     172.036           0
          G9     644.443     1.50689     5634.96     123.649           0
         G10     599.271     1.63536     6208.83     129.282           0
         G11     452.294     1.70653     6472.54     145.428           0
         G12     512.038      1.8027     4763.17     130.301           0
         G13     608.192     1.75637     3675.55     118.681           0
         G14     435.501       1.679     3409.73     94.3227           0
         G15     529.068     1.58739     6380.85     123.187           0
         G16     378.795      1.5064     8989.46     115.781           8
         G17     310.968     1.79935     6932.24      207.39           0
         G18     381.401      1.4509     5796.17     210.588           0
         G19     561.866     1.71851      5218.8     145.208           0
         G20      443.55     1.65837     4743.46     141.704           0
         G21     471.184     1.61766      5562.9     121.463           0
         G22      531.76     1.81357     7188.14     157.509           0
         G23     392.192     1.75578     1185.15     55.7309           0
         G24     523.418     1.54934     5780.85     141.861           0
         G25     371.437     3.07063     5809.78     144.971           0
         G26     390.699     3.27645     6935.02     153.536           0
         G27     414.017     3.80849     3737.67     137.352           0
         G28     517.977     3.04495     3085.52     120.424           0
         G29       330.2     2.42195     6824.52      219.69           0
         G30     431.478     2.92136     6222.56     147.389           0
         G31     380.545     1.44272     3672.77     145.993           0
         G32     356.661     1.49212     5415.24     125.073           0
         G33     481.194     1.51229     3636.59     87.7879           0
         G34      509.81     1.61937     1425.39     68.6904           0
         G35     520.633     1.74916     5520.43     114.399           0
         G36     516.714     1.38193     3788.58     105.173           0
         G37     491.446     1.51427     4501.72     125.016           0
         G38      347.71     1.39572     4384.98     135.851           0
         G39     469.356     1.39233     5028.68     141.756           0
         G40     462.337     1.54233     6881.21     224.827           0
         G41     291.963     1.40773     6330.64     171.689           0
         G42     378.412     1.57769     4758.14     142.192           0
         G43     382.332     1.69714     4982.15     124.323           0
         G44     256.397     1.21765     1916.57     97.9159           0
         G45     324.394     1.45742      3751.5     116.422           0
         G46     320.611     1.54212     4982.88     121.811           0
         G47     236.346     1.09032     4691.19     136.549           0
         G48     208.354     1.18089     8089.04     263.076           0
         G49     430.225     1.54585     3898.54     109.174           0
         G50     343.689     1.41933     6362.93      146.03           0
         G51      379.98      1.4767     4621.82     128.718           0
         G52     539.137     1.64482     3775.27     111.811           0
         G53      326.34     1.38388     5139.17     153.147           0
         G54      377.33     1.33746     2762.86     79.9047           0
         G55     231.923     3.13359      3067.3     107.019           0
         G56     391.986     3.12897     4742.19     148.979           0
