    REF_GAIN           0     1.09701    0.229148           3
          G1     622.706      1.7973     3089.55     75.9264           0
          G2      663.75     1.68686     3107.79     89.5778           0
          G3     679.488     1.81518     4558.24     116.726           0
          G4     591.468     1.51617     3355.89     87.3318           0
          G5     538.364     1.31949     3478.77     107.266           0
          G6     510.485     1.48634     2914.61     87.0315           0
          G7     537.051     1.64039     2340.93     67.9004           0
          G8     544.088     1.52084     4583.14     106.111           0
          G9     643.798     1.49064     3091.69     68.2122           0
         G10     599.149     1.59463     3456.69     74.7787           0
         G11     452.218     1.64498     3647.46     89.0114           0
         G12     512.296     1.77033     2469.64     69.5322           0
         G13     608.023     1.81065     2098.45     61.2551           0
         G14     435.389     1.70299     1983.98     52.2247           0
         G15      528.78     1.64768     3650.74     76.4185           0
         G16     378.885     1.56873      2963.2     76.3754           0
         G17     310.853     1.86738     3842.86     124.689           0
         G18     381.248     1.50882     3177.96      122.68           0
         G19     562.987     1.85273     3197.09     91.5699           0
         G20     444.183     1.74744     2606.51     79.6952           0
         G21      471.23     1.66686     3111.89     72.5063           0
         G22     532.646     1.74648     4484.75     102.158           0
         G23     392.984       1.685     796.206       28.77           0
         G24     522.999     1.51468     3259.14     84.6928           0
         G25     371.463     3.25147     3193.26     85.4098           0
         G26     390.436      3.4738      4019.2     94.5191           0
         G27     413.148     3.85403     2132.15     80.0042           0
         G28     517.299     3.15189     1864.45      73.645           0
         G29     330.817     2.58116     3805.76     132.508           0
         G30     431.615     3.07466      3443.9     87.4179           0
         G31     539.528     1.48619      2205.4     77.0574           0
         G32      557.48     1.51505     3186.23     73.5676           0
         G33     731.134     1.51024      2332.3      49.255           0
         G34     645.175     1.58527     1096.81     33.3123           0
         G35     705.548     1.74148     3231.84     66.1455           0
         G36     624.888     1.34237     2303.02     58.5752           0
         G37     491.232     1.47853     2600.75     72.8852           0
         G38     347.569     1.39356     2557.93      82.478           0
         G39     469.394      1.3734      3050.6     89.4793           0
         G40      462.45     1.52442     3920.91     133.326           0
         G41     291.788     1.34648     3612.19      101.72           0
         G42     378.494     1.57317     2690.46     88.9604           0
         G43     381.845     1.72766     2923.18     77.8155           0
         G44     256.081     1.22884     1116.33     55.6727           0
         G45      324.05     1.49848     2092.11     66.4478           0
         G46     320.569       1.587     2739.87     70.8587           0
         G47     236.169     1.14867     2488.38     77.3113           0
         G48     208.326     1.24423     4563.06     164.223           0
         G49      430.18     1.59718     2145.65     59.3047           0
         G50     344.959     1.47479     3619.37     87.2111           0
         G51     379.983     1.55144     2702.54     76.7651           0
         G52     539.224     1.62875     2260.06     66.4676           0
         G53     326.822      1.3078     3014.94     93.0795           0
         G54      378.33      1.4237     1572.56     42.2416           0
         G55     231.262     3.35859     1674.06     58.7566           0
         G56     390.281     3.29618     2600.59     83.0332           0
         G57     603.953     2.96826     997.242     29.4274           0
         G58     580.635     3.56434     1850.69     70.1911           0
         G59     601.235     3.38168     3384.56     88.7972           0
         G60     507.042     2.88121     3126.52     103.025           0
         G61     492.911     1.35498     2580.75     77.9904           0
         G62      482.96     1.34681     4327.36     125.056           0
         G63     527.898     1.49387     2892.52      74.046           0
         G64     576.421      1.1349     3764.32     97.1495           0
         G65     682.408     1.89982     4252.54     112.039           0
         G66     590.111     1.69181     4244.84     92.1301           0
         G67     394.864     1.20136     2546.91     65.5081           0
         G68     370.073     1.22151     2399.49     57.3689           0
         G69     525.789     1.30563     4343.74     103.966           0
         G70     459.437     1.33717     3725.59     78.8031           0
         G71     364.216     1.45526     2546.49     72.2192           0
         G72      455.96     1.27062     2567.12     68.4025           0
         G73     310.649     1.29424     3302.73     93.6483           0
         G74     295.308     1.40428     3595.24     143.427           0
         G75     388.968     1.33751      2576.5     68.4662           0
         G76     261.344     1.20317     4295.46     136.026           0
         G77     253.642     1.31068      5678.4       202.6           0
         G78     369.316     1.45362     2640.68     87.5624           0
         G79     372.068     1.45372     2362.84     70.6697           0
         G80     524.526     1.15192     2406.01     66.1854           0
         G81     614.476     1.52615     2311.08     51.6125           0
         G82     500.736     1.31905     4475.05     100.674           0
         G83     335.945     1.39862     2975.19     98.1418           0
         G84      562.09     1.30049     4143.64     97.2754           0
         G85     371.338     3.04156     2733.01     72.7693           0
         G86     360.735     3.62482     2359.99     90.0961           0
         G87     498.776      3.3092     2153.18     66.5571           0
         G88     475.292     2.42388     2839.79     88.6945           0
         G89     627.699     3.01115     3254.27      132.33           0
         G90     545.427      2.7098     2405.12     66.5127           0
         G91     645.308     1.83619     3410.47     82.3205           0
         G92     642.997     1.72968     2991.62     88.7955           0
         G93     569.318     1.85972     2314.38     68.3616           0
         G94     604.916     1.55138     2292.13     64.1972           0
         G95     603.944     1.66871     3344.99     80.0779           0
         G96      646.02     1.56006     2758.41     57.4293           0
         G97     545.207     1.24688     3543.43     102.488           0
         G98     432.317      1.1584     3687.42     105.743           0
         G99     647.049     1.30569     3784.97     118.683           0
        G100     495.839     1.66164     2523.45     74.0823           0
        G101     650.193     1.89153     3995.73     81.3899           0
        G102     441.707     1.25726     3153.43     75.1448           0
        G103      499.44     1.63811     3567.78     99.2971           0
        G104     377.213     1.36167     2191.57     72.2458           0
        G105     534.246     1.52665     3508.89     89.6757           0
        G106      446.86     1.56269     2675.87     78.7713           0
        G107      365.54     1.20815      2353.4     64.4475           0
        G108     393.793     1.36586     2225.29     65.4761           0
        G109      518.96     1.62318     3839.25     104.235           0
        G110     600.708      1.4459     3996.02     114.428           0
        G111     390.324     1.24855     2282.87     77.4328           0
        G112     584.329     1.53684     1999.68     49.2581           0
        G113     524.564     1.19155     2749.36     76.5579           0
        G114     512.055     1.38171     3274.05     90.0519           0
        G115     530.956     2.67811      2428.5     66.6172           0
        G116     519.281     3.23394     2381.21     65.8225           0
        G117     369.013     3.59804      2390.3     59.5187           0
        G118     451.435     3.05982     1880.16     47.9067           0
        G119     513.476     3.04036     1746.27       50.13           0
        G120     368.396     2.46289     2479.38     59.7008           0
        G121      627.02     2.05359     2835.86     59.5751           0
        G122     673.024     1.84304     1893.27     43.2444           0
        G123     640.441     1.85831        2615      58.423           0
        G124     664.921     1.72025     2134.12     49.7612           0
        G125     540.221     1.73424     1924.27     47.5267           0
        G126     584.953     1.43841        3185     85.6015           0
        G127     413.502     1.27915     2317.26      51.227           0
        G128     309.693     1.24847     2284.44     60.0251           0
        G129     463.261     1.12063     1773.03     39.5343           0
        G130     245.398     1.36793     2332.77     61.6429           0
        G131     396.946     1.62217     2935.06     61.1244           0
        G132     444.402     1.26785     2973.72     78.8095           0
        G133     469.541      1.2692     2028.18     51.8461           0
        G134     266.769     1.49137     1683.29     55.6381           0
        G135     495.584     1.12104     2282.09     58.5424           0
        G136     257.369     1.21502     2571.34     69.7692           0
        G137     247.314     1.40134     2163.33     61.8994           0
        G138     314.621     1.13179      3550.9     87.6666           0
        G139     318.978     1.31461     2000.15     62.7799           0
        G140     363.358      1.4745     2181.84      55.904           0
        G141     371.605     1.19719     2740.97     81.3558           0
        G142     291.931     1.17903     3270.76      90.651           0
        G143     272.667     1.55466     3022.63     79.7997           0
        G144     473.575     1.17785     2041.42     51.4772           0
        G145     461.289     3.59881     2819.52     80.2673           0
        G146     620.607      3.2061     4306.55     131.129           0
        G147     591.921     3.66555     2547.24     81.7124           0
        G148      366.46     3.14446     2386.75     82.0575           0
        G149     440.444     3.23844     3550.16     93.5447           0
        G150     324.837     2.56615     2678.06     73.1526           0
        G151     617.968     1.76432     3637.29     98.4993           0
        G152     609.929     1.58837     1966.51     49.3298           0
        G153     442.716     1.98215     1940.38     62.5098           0
        G154     322.486     1.87496     3336.32       88.98           0
        G155      271.21     1.87587     3055.17     86.4643           0
        G156     544.608     1.74108     1841.45     45.0532           0
        G157     408.928     1.14478     3564.36     92.2126           0
        G158      507.71     1.30664     3217.37     82.5575           0
        G159     448.859     1.43522     2342.23     59.9323           0
        G160     698.112      1.4254     2627.32     65.8442           0
        G161     459.711      2.2141     2854.36       80.24           0
        G162     434.326     1.95131      1808.1     60.1509           0
        G163      383.09     1.23522     2321.36     60.5129           0
        G164     408.981     1.87734     1951.62     53.7155           0
        G165     450.443     1.73243      2534.6     76.7398           0
