    REF_GAIN           0     1.09658    0.229213           3
          G1     622.696     1.74527     3084.86     76.3009           0
          G2     663.652     1.63115     3117.87     90.6372           0
          G3     679.418     1.78395     4567.44     118.697           0
          G4     591.407     1.51439     3352.88     88.7185           0
          G5     538.385     1.30883     3485.51     108.395           0
          G6     510.445     1.47062     2925.77     86.8594           0
          G7     536.884     1.61179     2344.54     68.2856           0
          G8     543.888     1.51671     4604.38     104.179           0
          G9     643.653     1.46384     3095.43      68.328           0
         G10     599.155      1.6027     3454.66     77.3538           0
         G11     452.246     1.67343     3652.07     88.7252           0
         G12     512.228     1.77777     2479.19     69.7195           0
         G13     608.096     1.75396     2098.76     60.9869           0
         G14     435.461     1.68433     1985.92     53.2518           0
         G15     528.794     1.59114     3663.08     75.2364           0
         G16     378.859     1.57494     2976.32     77.3981           0
         G17     310.824     1.84861     3851.21     123.671           0
         G18     381.238     1.54781      3181.8     123.355           0
         G19     562.921     1.80954     3215.33     91.3847           0
         G20      444.17     1.78601     2600.09      79.245           0
         G21     471.224     1.68702     3110.41      73.201           0
         G22     532.248     1.74868     4518.49     98.7202           0
         G23     392.867     1.70274     796.448     28.7945           0
         G24     522.846     1.49183     3262.24     85.5695           0
         G25     371.565     3.24201     3198.29      86.579           0
         G26     390.573     3.43497     4048.37     94.0727           0
         G27     413.219      3.8932     2128.09     78.4102           0
         G28      517.38     3.14771      1867.6     73.5327           0
         G29     330.985     2.58574     3816.92     132.936           0
         G30     431.621     3.07567     3453.22     87.8007           0
         G31      539.55       1.485      2205.6     77.2121           0
         G32     557.476     1.49859     3181.97     74.0731           0
         G33     731.128     1.47461     2336.48     49.2961           0
         G34       645.2     1.58917     1098.08     32.8498           0
         G35     705.591     1.69879     3227.05     65.7302           0
         G36     624.879     1.30983     2295.83     59.6532           0
         G37     491.134     1.47726     2601.68     72.1085           0
         G38     347.524     1.40446     2555.39     82.2204           0
         G39      469.24     1.33381     3059.05     90.7117           0
         G40     462.438      1.5461     3933.59      135.15           0
         G41     291.859      1.3578      3631.7     102.128           0
         G42     378.626     1.58552     2700.25     89.5202           0
         G43     381.896      1.6907     2922.62     78.4991           0
         G44     256.122     1.23546     1120.26     55.9965           0
         G45     324.066     1.48302     2088.92     66.9131           0
         G46     320.487     1.58254     2739.94     68.1425           0
         G47     236.144     1.13368     2495.66     78.1759           0
         G48     208.291     1.26031     4585.18     163.481           0
         G49     430.111     1.58776     2144.27     58.1899           0
         G50      344.76     1.49558     3619.86     87.3064           0
         G51     380.077     1.59071     2706.68     77.8079           0
         G52     539.095     1.63173     2262.29     67.3458           0
         G53     326.736     1.30727     3030.12     93.1312           0
         G54     377.993      1.4333     1571.61     43.3589           0
         G55     231.321     3.30973     1675.63     57.2498           0
         G56     390.351     3.26848     2605.66     83.1573           0
         G57     604.087       2.953     997.382     29.4776           0
         G58     580.655     3.54549     1854.31     70.2154           0
         G59     601.278     3.35534     3387.87      89.062           0
         G60     507.096     2.86536     3131.78     103.753           0
         G61     492.874     1.34249     2581.86     76.9677           0
         G62     482.936     1.31956     4349.64     123.291           0
         G63      527.88     1.44812     2890.81     75.5081           0
         G64     576.507     1.12159     3773.11     95.7474           0
         G65     682.348     1.92746     4267.78      111.19           0
         G66     590.129     1.67517     4261.43      90.443           0
         G67     394.769     1.19561     2543.22     65.8712           0
         G68     369.961      1.2526     2402.95     58.2248           0
         G69      525.63     1.32427     4357.97     102.853           0
         G70     459.422     1.34533     3739.47     77.9995           0
         G71     364.221     1.44735     2546.25     68.8883           0
         G72     456.049     1.26782     2573.32     69.1867           0
         G73     310.643     1.26186     3310.73     95.5694           0
         G74      295.37     1.41283     3598.99     144.454           0
         G75     388.957     1.31417     2576.87      68.846           0
         G76     261.307     1.20709     4325.46     135.269           0
         G77      253.63      1.3267     5723.11     200.659           0
         G78     369.261     1.41309     2641.42     87.3762           0
         G79     372.074     1.52319     2363.76     69.2465           0
         G80     524.523      1.2578     2404.16     66.0778           0
