    REF_GAIN    0.518203     1.22956    0.251522           2
          G1     501.639      1.6583     5391.26     135.876           0
          G2     649.675     1.56913     4877.41      140.01           0
          G3     452.971      1.7539      7118.4     173.867           0
          G4     513.623     1.45541     5657.52      143.97           0
          G5     304.584     1.20207     5612.44     172.816           0
          G6     421.362     1.38854        5314     147.185           0
          G7     539.671     1.55623     4325.26     128.098           0
          G8     547.795     1.56225     7602.88     169.201           0
          G9     645.374     1.34789     5686.53     122.541           0
         G10     598.126     1.54622     6198.06     125.722           0
         G11     451.376     1.63154     6449.68     143.562           0
         G12     512.952     1.63197     4947.47     131.898           0
         G13     610.716     1.76959     3760.09     121.065           0
         G14      438.88     1.76545     3432.71     95.0114           0
         G15     530.911     1.58591     6378.13     123.315           0
         G16     384.651     1.50184     8922.31     155.976           8
         G17     315.938     1.74224     6892.63     200.793           0
         G18     383.952     1.46298     5882.81     209.425           0
         G19     562.849     1.61605      5188.3     143.752           0
         G20     447.313     1.56052     4792.35     138.448           0
         G21     473.706     1.52902     5535.41      121.98           0
         G22     540.466      1.5577     7134.21     158.085           0
         G23     394.348     1.68628     1190.17     56.6938           0
         G24      525.16     1.43424     5786.27     146.792           0
         G25     374.108     2.89116      5795.9     147.017           0
         G26     396.666     3.08137     6975.34     160.435           0
         G27     417.177     3.66336     3683.58       135.7           0
         G28      518.66     2.93429     3064.36     120.308           0
         G29     336.193     2.34817      6728.8     224.438           0
         G30     436.126      2.7779     6146.94      147.22           0
         G31     383.256      1.3873     3678.63     142.388           0
         G32     358.294     1.41217     5387.74     125.945           0
         G33     466.537     1.48366     3645.29     87.1709           0
         G34     509.972     1.54728     1430.93     68.4805           0
         G35     519.242     1.73603      5469.9     113.244           0
         G36     516.536     1.26012     3770.75     105.236           0
         G37     495.205     1.45713      4469.6     122.948           0
         G38     355.279     1.37157     4282.01     133.177           0
         G39     474.176     1.26815      4997.7     144.999           0
         G40     470.411     1.47807     6898.21     222.373           0
         G41     291.804     1.36731     6083.64     164.861           0
         G42     382.296      1.5217     4728.85      141.57           0
         G43     384.682     1.65318     4964.31     127.685           0
         G44     260.686     1.15609     1916.24     96.2641           0
         G45     324.473     1.37172     3796.96     115.304           0
         G46     325.519     1.48273     4952.01     120.721           0
         G47     239.061     1.08034     4702.74     135.056           0
         G48     211.992     1.25326     8035.82       259.1           0
         G49     432.001     1.41863     3887.59      104.06           0
