    REF_GAIN    0.521009     1.23349    0.247184           2
          G1     501.597     1.62854     5336.81     134.915           0
          G2     649.779     1.56439     4782.58     135.591           0
          G3     452.979     1.72143     6959.19     172.309           0
          G4     513.607     1.43537     5576.94     142.392           0
          G5     304.604     1.19316     5527.21     171.694           0
          G6     421.364     1.37234     5187.82     144.794           0
          G7     539.721     1.52599     4258.21     125.704           0
          G8     547.623     1.55371      7467.1     163.509           0
          G9     644.868     1.31501     5653.97     120.263           0
         G10     598.149     1.59323     6143.06     126.013           0
         G11     451.385     1.68462     6349.59     142.377           0
         G12     512.863     1.63708     4813.58      127.81           0
         G13     610.801     1.76263     3726.38     118.179           0
         G14     439.022     1.72331     3406.56     92.5416           0
         G15     531.044     1.58072     6316.09     122.171           0
         G16     384.703     1.44694     8765.66      207.27           8
         G17     315.928     1.69583     6789.41     201.314           0
         G18      384.02     1.39874     5732.23     200.538           0
         G19     562.854      1.6568     5072.67     141.048           0
         G20     447.326     1.62536     4670.55     136.445           0
         G21     473.734     1.52611     5492.87     118.687           0
         G22     540.392     1.53089     6952.19     154.472           0
         G23     394.413     1.62759      1182.9     55.2985           0
         G24     525.177      1.4061     5714.84     143.272           0
         G25     374.163     2.85281     5748.41     146.476           0
         G26     396.723     3.09527     6805.42     150.394           0
         G27      417.42      3.6082     3660.32     131.765           0
         G28     518.709     2.86165     3018.59     116.173           0
         G29     336.199     2.33535     6669.87     218.682           0
         G30     436.172     2.74883     6137.48      143.03           0
         G31     383.261     1.40149     3656.06     142.807           0
         G32     358.423     1.42219     5311.27     122.201           0
         G33     466.146     1.49045     3631.65     87.2891           0
         G34     509.867     1.53115     1428.73     68.2377           0
         G35     519.181     1.71148     5434.38     109.684           0
         G36     516.548     1.29776     3770.41     103.608           0
         G37     495.302     1.41595     4423.59     121.902           0
         G38     355.279     1.34905     4227.68     128.579           0
         G39     474.199     1.24642     4907.64     139.062           0
         G40     470.324      1.4849     6748.16     217.372           0
         G41     291.666     1.37627     6097.48     163.472           0
         G42     382.139     1.55903     4657.98     141.603           0
         G43     384.779     1.61847      4885.1     120.259           0
         G44     260.771     1.16544     1881.28     93.6703           0
         G45      324.42     1.38067     3726.17     115.984           0
         G46     325.566     1.47333     4912.16     120.785           0
         G47     239.106     1.06344     4637.59     133.516           0
         G48     211.985     1.19153     7847.71     247.957           0
         G49      432.08     1.47835     3843.36     104.302           0
         G50     348.151     1.38468     6254.99     138.805           0
         G51     378.633     1.51097     4532.37     124.331           0
         G52     542.256     1.52794     3733.56     108.549           0
         G53     328.438     1.25472     5007.11     148.762           0
         G54     378.597     1.34229     2773.91     79.8343           0
         G55     235.745     3.05595      3062.5     104.187           0
         G56      393.49     2.91441     4708.05     145.985           0
         G57     591.232     2.64991     1381.27     60.5694           0
         G58     580.083     3.19695     2857.42     107.245           0
         G59     600.519     3.16926     5878.71     149.586           0
         G60     509.263     2.55899      5279.1       166.9           0
         G61     376.333     1.27203     4420.75      134.59           0
         G62     297.863     1.30693     6772.54     192.563           0
         G63     434.756     1.37954     5080.21     133.648           0
         G64     495.296     1.13027     6300.55     158.113           0
         G65     370.718     1.76905     6758.04     179.908           0
         G66     462.784     1.49139     6759.05     142.106           0
         G67     397.444     1.13111     4587.16     113.334           0
         G68     374.154     1.22705     4313.84     98.7887           0
         G69     526.124     1.17357     7495.68     166.889           0
         G70     461.706     1.25813     6389.15     125.719           0
         G71     363.952      1.4324      4487.2      115.06           0
         G72      445.82     1.27684     4470.19     113.535           0
         G73     313.847     1.19304     5903.26     159.837           0
         G74     300.484     1.33841     6455.81     236.145           0
         G75     390.408     1.35437     4555.83      118.27           0
         G76     265.639     1.70705     6388.02      199.33           0
         G77     258.932      1.2012     7757.96     275.642           0
         G78     370.583     1.49855      4624.5     147.699           0
         G79      373.35     1.36828     4170.77      124.17           0
         G80     525.442      1.1704     4168.76     118.336           0
         G81     602.093     1.36832     3775.11       82.91           0
         G82     500.934     1.23742     7737.09     163.076           0
         G83     340.897     1.37512     5315.78     160.337           0
         G84       560.3     1.19276     7194.01     157.717           0
         G85     379.054      2.7552     4755.84     126.168           0
         G86     367.321     3.29993     4071.56      147.77           0
         G87     501.963     2.93786     3683.94     118.087           0
         G88     478.927     2.22173      4866.2     149.283           0
         G89     626.175     2.69927     5343.48     209.484           0
         G90     544.212     2.48546     4016.16     114.323           0
         G91     419.093     1.60437     5507.47     127.878           0
         G92     544.288     1.49061     4924.64     152.101           0
         G93     328.782      1.7213     3807.72     126.912           0
         G94     383.318     1.45743     3570.53     110.952           0
         G95     404.081     1.56821     5074.16     123.791           0
         G96     499.866      1.4222     4572.82     96.9779           0
         G97     533.422     1.22558     6119.67     167.488           0
         G98     437.067     1.09944     6114.08     166.351           0
         G99     646.494     1.17498     5962.55     182.711           0
        G100     492.407     1.67864     4310.31     127.332           0
        G101     643.535     1.81195     6874.61     133.457           0
