    REF_GAIN    0.520972     1.23093    0.246841           2
          G1     501.585     1.64946     5404.37     137.553           0
          G2     649.711     1.57028     4882.77     136.591           0
          G3     452.971     1.74927     7117.35     176.964           0
          G4     513.628     1.43952     5659.77      145.51           0
          G5     304.533     1.20182     5619.79      171.19           0
          G6     421.316     1.36116     5313.25     146.924           0
          G7     539.783     1.55867     4316.05     127.137           0
          G8     547.727     1.53061     7637.74     166.356           0
          G9     645.411     1.32524     5697.18     118.508           0
         G10     598.124     1.52795     6189.18      130.76           0
         G11     451.276     1.65212     6435.94     143.245           0
         G12     512.871      1.6578     4941.09      130.34           0
         G13     610.838     1.76022     3744.54      121.28           0
         G14     439.002     1.73971     3424.64     95.6919           0
         G15     531.077      1.5962     6373.73     121.554           0
         G16     384.655     1.42368     8923.15     156.247           8
         G17     315.899     1.66045     6907.98     208.512           0
         G18     384.027     1.36861     5880.45     209.992           0
         G19     562.574     1.56661     5192.25     144.323           0
         G20     447.082     1.59655     4791.03     142.189           0
         G21     473.621     1.42446     5525.65     122.089           0
         G22     540.449     1.54838     7141.93     158.416           0
         G23     394.276     1.63738      1186.2     56.5704           0
         G24     525.123     1.42627     5773.91     142.007           0
         G25     374.091     2.89644      5788.5     147.092           0
         G26     396.696     3.08759     6967.04     153.255           0
         G27     417.316     3.63709     3720.17     136.539           0
         G28     518.696     2.92101     3067.41     122.633           0
         G29       336.1     2.35766     6781.29     219.439           0
         G30     436.213      2.7389     6227.65     147.561           0
         G31     383.217     1.36254     3679.81     147.031           0
         G32     358.298     1.41728     5390.21     121.058           0
         G33     466.321      1.4716     3635.18      87.107           0
         G34     509.949     1.54843     1429.27     68.3741           0
         G35     519.171      1.6854     5470.98     111.096           0
         G36     516.486     1.27617     3774.89     104.091           0
         G37      495.25     1.40405     4473.35     121.844           0
         G38     355.534     1.32218     4286.22     134.776           0
         G39     474.273      1.2256     5002.97     143.297           0
         G40     470.335     1.50893     6898.36     224.916           0
         G41     291.773     1.42081     6025.18     160.319           0
         G42     382.118     1.56241     4724.51     144.363           0
         G43     384.887     1.64267      4969.5     125.403           0
         G44     260.827     1.15408     1918.14     97.1843           0
         G45     324.555      1.3978     3796.18       118.2           0
         G46     325.541     1.42565     4961.22     122.894           0
         G47     239.084     1.05526     4694.45     134.315           0
         G48     211.986     1.16903     8027.44     255.759           0
         G49     431.833     1.38448        3882     106.848           0
         G50     347.854     1.24858     6333.38     140.808           0
         G51     378.613     1.41629     4585.65     127.109           0
         G52     542.267     1.54249     3776.28     107.343           0
         G53     328.307     1.26128     5115.23      153.56           0
         G54     378.643     1.34303     2832.84     81.4567           0
         G55      235.88     3.07539     3076.78     106.719           0
         G56     393.535     2.96341     4770.44     149.371           0
         G57      591.06      2.6798     1376.09     61.1086           0
         G58      580.06     3.18012     2913.32     113.276           0
         G59     600.559     3.15282     5940.91     148.935           0
         G60     509.239     2.56314     5348.74     169.605           0
         G61     376.292     1.27554     4488.78     133.528           0
         G62     297.975     1.29184     7060.57     198.551           0
         G63     434.688     1.37452     5121.29     130.649           0
         G64     495.228     1.13956     6408.35     162.577           0
         G65     370.863     1.77446     6872.44     185.664           0
         G66     462.633     1.55135     6892.08     146.463           0
