EP_PARAMS
G79        0.94792    0.24716    0.3705     -0.16197   0.0776     -0.15791   0.0        0.0
G80        0.94258    0.11049    0.6816     -0.33239   1.06344    -1.83247   0.0        0.0
G81        0.94258    0.11049    0.6816     -0.33239   1.06344    -1.83247   0.0        0.0
G82        0.94258    0.11049    0.6816     -0.33239   1.06344    -1.83247   0.0        0.0
G83        0.94258    0.11049    0.6816     -0.33239   1.06344    -1.83247   0.0        0.0
G84        0.94258    0.11049    0.6816     -0.33239   1.06344    -1.83247   0.0        0.0
G85        0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G86        0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G87        0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G88        0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G89        0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G90        1          0          0          0          0          0          0          0
G91        1          0          0          0          0          0          0          0
G92        0.94154    0.40122    0.38084    -0.59203   -0.44882   -0.42363   0.0        0.0
G93        0.94154    0.40122    0.38084    -0.59203   -0.44882   -0.42363   0.0        0.0
G94        0.94154    0.40122    0.38084    -0.59203   -0.44882   -0.42363   0.0        0.0
G95        0.94154    0.40122    0.38084    -0.59203   -0.44882   -0.42363   0.0        0.0
G96        0.94154    0.40122    0.38084    -0.59203   -0.44882   -0.42363   0.0        0.0
G97        0.9411     0.40449    0.42613    -0.1859    -0.68753   -0.45484   0.0        0.0
G98        0.9411     0.40449    0.42613    -0.1859    -0.68753   -0.45484   0.0        0.0
G99        0.9411     0.40449    0.42613    -0.1859    -0.68753   -0.45484   0.0        0.0
G100       0.94784    0.31832    0.31705    -0.57564   -0.46027   0.06142    0.0        0.0
G101       0.94784    0.31832    0.31705    -0.57564   -0.46027   0.06142    0.0        0.0
G102       0.94784    0.31832    0.31705    -0.57564   -0.46027   0.06142    0.0        0.0
G103       0.94784    0.31832    0.31705    -0.57564   -0.46027   0.06142    0.0        0.0
G104       0.94784    0.31832    0.31705    -0.57564   -0.46027   0.06142    0.0        0.0
G105       0.95072    0.23189    0.2596     -0.58102   0.17024    0.48005    0.0        0.0
G106       0.95072    0.23189    0.2596     -0.58102   0.17024    0.48005    0.0        0.0
G107       0.95072    0.23189    0.2596     -0.58102   0.17024    0.48005    0.0        0.0
G108       0.95072    0.23189    0.2596     -0.58102   0.17024    0.48005    0.0        0.0
G109       0.95072    0.23189    0.2596     -0.58102   0.17024    0.48005    0.0        0.0
G110       0.93776    0.43342    0.35899    -0.5899    -0.63321   0.15919    0.0        0.0
G111       0.93776    0.43342    0.35899    -0.5899    -0.63321   0.15919    0.0        0.0
G112       0.93776    0.43342    0.35899    -0.5899    -0.63321   0.15919    0.0        0.0
G113       0.93776    0.43342    0.35899    -0.5899    -0.63321   0.15919    0.0        0.0
G114       0.93776    0.43342    0.35899    -0.5899    -0.63321   0.15919    0.0        0.0
G115       0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G116       0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G117       0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G118       0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G119       0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G120       1          0          0          0          0          0          0          0
G121       1          0          0          0          0          0          0          0
G122       0.94154    0.40122    0.38084    -0.59203   -0.44882   -0.42363   0.0        0.0
G123       0.94154    0.40122    0.38084    -0.59203   -0.44882   -0.42363   0.0        0.0
G124       0.94154    0.40122    0.38084    -0.59203   -0.44882   -0.42363   0.0        0.0
G125       0.94154    0.40122    0.38084    -0.59203   -0.44882   -0.42363   0.0        0.0
G126       0.94154    0.40122    0.38084    -0.59203   -0.44882   -0.42363   0.0        0.0
G127       0.9411     0.40449    0.42613    -0.1859    -0.68753   -0.45484   0.0        0.0
G128       0.9411     0.40449    0.42613    -0.1859    -0.68753   -0.45484   0.0        0.0
G129       0.9411     0.40449    0.42613    -0.1859    -0.68753   -0.45484   0.0        0.0
G130       0.94784    0.31832    0.31705    -0.57564   -0.46027   0.06142    0.0        0.0
G131       0.94784    0.31832    0.31705    -0.57564   -0.46027   0.06142    0.0        0.0
G132       0.94784    0.31832    0.31705    -0.57564   -0.46027   0.06142    0.0        0.0
G133       0.94784    0.31832    0.31705    -0.57564   -0.46027   0.06142    0.0        0.0
G134       0.94784    0.31832    0.31705    -0.57564   -0.46027   0.06142    0.0        0.0
G135       0.95072    0.23189    0.2596     -0.58102   0.17024    0.48005    0.0        0.0
G136       0.95072    0.23189    0.2596     -0.58102   0.17024    0.48005    0.0        0.0
G137       0.95072    0.23189    0.2596     -0.58102   0.17024    0.48005    0.0        0.0
G138       0.95072    0.23189    0.2596     -0.58102   0.17024    0.48005    0.0        0.0
G139       0.95072    0.23189    0.2596     -0.58102   0.17024    0.48005    0.0        0.0
G140       0.93776    0.43342    0.35899    -0.5899    -0.63321   0.15919    0.0        0.0
G141       0.93776    0.43342    0.35899    -0.5899    -0.63321   0.15919    0.0        0.0
G142       0.93776    0.43342    0.35899    -0.5899    -0.63321   0.15919    0.0        0.0
G143       0.93776    0.43342    0.35899    -0.5899    -0.63321   0.15919    0.0        0.0
G144       0.93776    0.43342    0.35899    -0.5899    -0.63321   0.15919    0.0        0.0
G145       0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G146       0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G147       0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G148       0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G149       0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G150       1          0          0          0          0          0          0          0
G151       1          0          0          0          0          0          0          0
G152       0.94154    0.40122    0.38084    -0.59203   -0.44882   -0.42363   0.0        0.0
G153       0.94154    0.40122    0.38084    -0.59203   -0.44882   -0.42363   0.0        0.0
G154       0.94154    0.40122    0.38084    -0.59203   -0.44882   -0.42363   0.0        0.0
G155       0.94154    0.40122    0.38084    -0.59203   -0.44882   -0.42363   0.0        0.0
G156       0.94154    0.40122    0.38084    -0.59203   -0.44882   -0.42363   0.0        0.0
G157       0.95366    0.30118    0.31988    -0.98112   -0.00148   -0.38325   0.0        0.0
G158       0.95366    0.30118    0.31988    -0.98112   -0.00148   -0.38325   0.0        0.0
G159       0.95366    0.30118    0.31988    -0.98112   -0.00148   -0.38325   0.0        0.0
G160       0.95366    0.30118    0.31988    -0.98112   -0.00148   -0.38325   0.0        0.0
G161       0.95366    0.30118    0.31988    -0.98112   -0.00148   -0.38325   0.0        0.0
G162       0.95366    0.30118    0.31988    -0.98112   -0.00148   -0.38325   0.0        0.0
G163       0.95366    0.30118    0.31988    -0.98112   -0.00148   -0.38325   0.0        0.0
G164       0.96235    0.19436    0.24463    -0.51023   0.18909    -0.13331   0.0        0.0
G165       0.96235    0.19436    0.24463    -0.51023   0.18909    -0.13331   0.0        0.0
G166       0.96235    0.19436    0.24463    -0.51023   0.18909    -0.13331   0.0        0.0
G167       0.96235    0.19436    0.24463    -0.51023   0.18909    -0.13331   0.0        0.0
G168       0.94551    0.38372    0.32664    -0.66415   -0.34114   -0.00591   0.0        0.0
G169       0.94551    0.38372    0.32664    -0.66415   -0.34114   -0.00591   0.0        0.0
G170       0.94551    0.38372    0.32664    -0.66415   -0.34114   -0.00591   0.0        0.0
G171       0.94551    0.38372    0.32664    -0.66415   -0.34114   -0.00591   0.0        0.0
G172       0.94551    0.38372    0.32664    -0.66415   -0.34114   -0.00591   0.0        0.0
G173       0.94551    0.38372    0.32664    -0.66415   -0.34114   -0.00591   0.0        0.0
G174       0.94551    0.38372    0.32664    -0.66415   -0.34114   -0.00591   0.0        0.0
G175       0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G176       0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G177       0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G178       0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G179       0.94346    0.38896    0.36622    -0.48134   -0.54797   -0.25686   0.0        0.0
G180       1          0          0          0          0          0          0          0
G181       1          0          0          0          0          0          0          0
G182       0.93901    0.44705    0.33815    -0.12044   -0.60458   -0.01044   0.0        0.0
G183       0.93901    0.44705    0.33815    -0.12044   -0.60458   -0.01044   0.0        0.0
G184       0.93901    0.44705    0.33815    -0.12044   -0.60458   -0.01044   0.0        0.0
G185       0.93901    0.44705    0.33815    -0.12044   -0.60458   -0.01044   0.0        0.0
G186       0.95758    0.32311    0.26967    -0.9386    -0.67426   0.08121    0.0        0.0
G205       0.94635    0.28289    0.35271    -0.7921    0.23029    0.05578    0.0        0.0
G206       0.93465    0.45121    0.41175    -0.68045   -0.42604   -0.20393   0.0        0.0
G207       0.93465    0.45121    0.41175    -0.68045   -0.42604   -0.20393   0.0        0.0
G208       0.93465    0.45121    0.41175    -0.68045   -0.42604   -0.20393   0.0        0.0
G209       0.93465    0.45121    0.41175    -0.68045   -0.42604   -0.20393   0.0        0.0
G210       1          0          0          0          0          0          0          0
G211       1          0          0          0          0          0          0          0
G212       0.93901    0.44705    0.33815    -0.12044   -0.60458   -0.01044   0.0        0.0
G213       0.93901    0.44705    0.33815    -0.12044   -0.60458   -0.01044   0.0        0.0
G214       0.93901    0.44705    0.33815    -0.12044   -0.60458   -0.01044   0.0        0.0
G215       0.93901    0.44705    0.33815    -0.12044   -0.60458   -0.01044   0.0        0.0
G216       0.95758    0.32311    0.26967    -0.9386    -0.67426   0.08121    0.0        0.0
G235       0.94635    0.28289    0.35271    -0.7921    0.23029    0.05578    0.0        0.0
G236       0.93465    0.45121    0.41175    -0.68045   -0.42604   -0.20393   0.0        0.0
G237       0.93465    0.45121    0.41175    -0.68045   -0.42604   -0.20393   0.0        0.0
G238       0.93465    0.45121    0.41175    -0.68045   -0.42604   -0.20393   0.0        0.0
G239       0.93465    0.45121    0.41175    -0.68045   -0.42604   -0.20393   0.0        0.0
G240       1          0          0          0          0          0          0          0
G241       1          0          0          0          0          0          0          0
G242       0.93901    0.44705    0.33815    -0.12044   -0.60458   -0.01044   0.0        0.0
G243       0.93901    0.44705    0.33815    -0.12044   -0.60458   -0.01044   0.0        0.0
G244       0.93901    0.44705    0.33815    -0.12044   -0.60458   -0.01044   0.0        0.0
G245       0.93901    0.44705    0.33815    -0.12044   -0.60458   -0.01044   0.0        0.0
G246       0.95758    0.32311    0.26967    -0.9386    -0.67426   0.08121    0.0        0.0
G265       0.94635    0.28289    0.35271    -0.7921    0.23029    0.05578    0.0        0.0
G266       0.93465    0.45121    0.41175    -0.68045   -0.42604   -0.20393   0.0        0.0
G267       0.93465    0.45121    0.41175    -0.68045   -0.42604   -0.20393   0.0        0.0
G268       0.93465    0.45121    0.41175    -0.68045   -0.42604   -0.20393   0.0        0.0
G269       0.93465    0.45121    0.41175    -0.68045   -0.42604   -0.20393   0.0        0.0
G270       1          0          0          0          0          0          0          0
G271       1          0          0          0          0          0          0          0
G272       0.95617    0.38964    0.2188     -0.76696   -0.84129   -0.07084   0.0        0.0
G273       0.95617    0.38964    0.2188     -0.76696   -0.84129   -0.07084   0.0        0.0
G274       0.95617    0.38964    0.2188     -0.76696   -0.84129   -0.07084   0.0        0.0
G275       0.95617    0.38964    0.2188     -0.76696   -0.84129   -0.07084   0.0        0.0
G276       0.95758    0.32311    0.26967    -0.9386    -0.67426   0.08121    0.0        0.0
G295       0.94635    0.28289    0.35271    -0.7921    0.23029    0.05578    0.0        0.0
G296       0.92826    0.45749    0.49834    -0.40758   0.12011    -0.46072   0.0        0.0
G297       0.92826    0.45749    0.49834    -0.40758   0.12011    -0.46072   0.0        0.0
G298       0.92826    0.45749    0.49834    -0.40758   0.12011    -0.46072   0.0        0.0
G299       0.92826    0.45749    0.49834    -0.40758   0.12011    -0.46072   0.0        0.0
G300       1          0          0          0          0          0          0          0
G301       1          0          0          0          0          0          0          0
G302       0.95617    0.38964    0.2188     -0.76696   -0.84129   -0.07084   0.0        0.0
G303       0.95617    0.38964    0.2188     -0.76696   -0.84129   -0.07084   0.0        0.0
G304       0.95617    0.38964    0.2188     -0.76696   -0.84129   -0.07084   0.0        0.0
G305       0.95617    0.38964    0.2188     -0.76696   -0.84129   -0.07084   0.0        0.0
G306       0.95758    0.32311    0.26967    -0.9386    -0.67426   0.08121    0.0        0.0
G325       0.94635    0.28289    0.35271    -0.7921    0.23029    0.05578    0.0        0.0
G326       0.92826    0.45749    0.49834    -0.40758   0.12011    -0.46072   0.0        0.0
G327       0.92826    0.45749    0.49834    -0.40758   0.12011    -0.46072   0.0        0.0
G328       0.92826    0.45749    0.49834    -0.40758   0.12011    -0.46072   0.0        0.0
G329       0.92826    0.45749    0.49834    -0.40758   0.12011    -0.46072   0.0        0.0
G330       1          0          0          0          0          0          0          0
G331       1          0          0          0          0          0          0          0
G332       0.95617    0.38964    0.2188     -0.76696   -0.84129   -0.07084   0.0        0.0
G333       0.95617    0.38964    0.2188     -0.76696   -0.84129   -0.07084   0.0        0.0
G334       0.95617    0.38964    0.2188     -0.76696   -0.84129   -0.07084   0.0        0.0
G335       0.95617    0.38964    0.2188     -0.76696   -0.84129   -0.07084   0.0        0.0
G336       0.95758    0.32311    0.26967    -0.9386    -0.67426   0.08121    0.0        0.0
G355       0.94635    0.28289    0.35271    -0.7921    0.23029    0.05578    0.0        0.0
G356       0.94246    0.42306    0.27845    -0.20554   -0.33573   0.2167     0.0        0.0
G357       0.94246    0.42306    0.27845    -0.20554   -0.33573   0.2167     0.0        0.0
G358       0.94246    0.42306    0.27845    -0.20554   -0.33573   0.2167     0.0        0.0
G359       0.94246    0.42306    0.27845    -0.20554   -0.33573   0.2167     0.0        0.0
G360       1          0          0          0          0          0          0          0
G361       1          0          0          0          0          0          0          0
G362       0.95811    0.24982    0.23186    -0.33099   -0.03742   -0.19383   0.0        0.0
G363       0.95811    0.24982    0.23186    -0.33099   -0.03742   -0.19383   0.0        0.0
G364       0.95811    0.24982    0.23186    -0.33099   -0.03742   -0.19383   0.0        0.0
G365       0.95811    0.24982    0.23186    -0.33099   -0.03742   -0.19383   0.0        0.0
G366       0.95758    0.32311    0.26967    -0.9386    -0.67426   0.08121    0.0        0.0
G385       0.94635    0.28289    0.35271    -0.7921    0.23029    0.05578    0.0        0.0
G386       0.94246    0.42306    0.27845    -0.20554   -0.33573   0.2167     0.0        0.0
G387       0.94246    0.42306    0.27845    -0.20554   -0.33573   0.2167     0.0        0.0
G388       0.94246    0.42306    0.27845    -0.20554   -0.33573   0.2167     0.0        0.0
G389       0.94246    0.42306    0.27845    -0.20554   -0.33573   0.2167     0.0        0.0
G390       1          0          0          0          0          0          0          0
G391       1          0          0          0          0          0          0          0
G392       0.95811    0.24982    0.23186    -0.33099   -0.03742   -0.19383   0.0        0.0
G393       0.95811    0.24982    0.23186    -0.33099   -0.03742   -0.19383   0.0        0.0
G394       0.95811    0.24982    0.23186    -0.33099   -0.03742   -0.19383   0.0        0.0
G395       0.95811    0.24982    0.23186    -0.33099   -0.03742   -0.19383   0.0        0.0
G396       0.97       0.18477    0.06667    -0.58922   -0.20077   0.52817    0.0        0.0
G415       0.94084    0.36172    0.26472    -0.9338    0.21987    1.00162    0.0        0.0
G416       0.94246    0.42306    0.27845    -0.20554   -0.33573   0.2167     0.0        0.0
G417       0.94246    0.42306    0.27845    -0.20554   -0.33573   0.2167     0.0        0.0
G418       0.94246    0.42306    0.27845    -0.20554   -0.33573   0.2167     0.0        0.0
G419       0.94246    0.42306    0.27845    -0.20554   -0.33573   0.2167     0.0        0.0
G420       1          0          0          0          0          0          0          0
G421       1          0          0          0          0          0          0          0
G422       0.95811    0.24982    0.23186    -0.33099   -0.03742   -0.19383   0.0        0.0
G423       0.95811    0.24982    0.23186    -0.33099   -0.03742   -0.19383   0.0        0.0
G424       0.95811    0.24982    0.23186    -0.33099   -0.03742   -0.19383   0.0        0.0
G425       0.95811    0.24982    0.23186    -0.33099   -0.03742   -0.19383   0.0        0.0
G426       0.97       0.18477    0.06667    -0.58922   -0.20077   0.52817    0.0        0.0
G445       0.94084    0.36172    0.26472    -0.9338    0.21987    1.00162    0.0        0.0
G446       0.93237    0.55572    0.32852    -0.46488   -0.5834    0.38497    0.0        0.0
G447       0.93237    0.55572    0.32852    -0.46488   -0.5834    0.38497    0.0        0.0
G448       0.93237    0.55572    0.32852    -0.46488   -0.5834    0.38497    0.0        0.0
G449       0.93237    0.55572    0.32852    -0.46488   -0.5834    0.38497    0.0        0.0
G450       1          0          0          0          0          0          0          0
G451       1          0          0          0          0          0          0          0
G452       0.95781    0.25432    0.27012    -0.34858   -0.09102   -0.32096   0.0        0.0
G453       0.95781    0.25432    0.27012    -0.34858   -0.09102   -0.32096   0.0        0.0
G454       0.95781    0.25432    0.27012    -0.34858   -0.09102   -0.32096   0.0        0.0
G455       0.95781    0.25432    0.27012    -0.34858   -0.09102   -0.32096   0.0        0.0
G456       0.97       0.18477    0.06667    -0.58922   -0.20077   0.52817    0.0        0.0
G475       0.94084    0.36172    0.26472    -0.9338    0.21987    1.00162    0.0        0.0
G476       0.93237    0.55572    0.32852    -0.46488   -0.5834    0.38497    0.0        0.0
G477       0.93237    0.55572    0.32852    -0.46488   -0.5834    0.38497    0.0        0.0
G478       0.93237    0.55572    0.32852    -0.46488   -0.5834    0.38497    0.0        0.0
G479       0.93237    0.55572    0.32852    -0.46488   -0.5834    0.38497    0.0        0.0
G480       1          0          0          0          0          0          0          0
G481       1          0          0          0          0          0          0          0
G482       0.95781    0.25432    0.27012    -0.34858   -0.09102   -0.32096   0.0        0.0
G483       0.95781    0.25432    0.27012    -0.34858   -0.09102   -0.32096   0.0        0.0
G484       0.95781    0.25432    0.27012    -0.34858   -0.09102   -0.32096   0.0        0.0
G485       0.95781    0.25432    0.27012    -0.34858   -0.09102   -0.32096   0.0        0.0
G486       0.97       0.18477    0.06667    -0.58922   -0.20077   0.52817    0.0        0.0
G505       0.94084    0.36172    0.26472    -0.9338    0.21987    1.00162    0.0        0.0
G506       0.94136    0.38738    0.3693     -0.66774   -0.07524   -0.11371   0.0        0.0
G507       0.94136    0.38738    0.3693     -0.66774   -0.07524   -0.11371   0.0        0.0
G508       0.94136    0.38738    0.3693     -0.66774   -0.07524   -0.11371   0.0        0.0
G509       0.94136    0.38738    0.3693     -0.66774   -0.07524   -0.11371   0.0        0.0
G510       1          0          0          0          0          0          0          0
G511       1          0          0          0          0          0          0          0
G512       0.95781    0.25432    0.27012    -0.34858   -0.09102   -0.32096   0.0        0.0
G513       0.95781    0.25432    0.27012    -0.34858   -0.09102   -0.32096   0.0        0.0
G514       0.95781    0.25432    0.27012    -0.34858   -0.09102   -0.32096   0.0        0.0
G515       0.95781    0.25432    0.27012    -0.34858   -0.09102   -0.32096   0.0        0.0
G516       0.95638    0.30207    0.19423    -0.68725   -0.31484   0.57763    0.0        0.0
G535       0.93902    0.35497    0.3545     -0.69442   -0.06694   0.61518    0.0        0.0
G536       0.94136    0.38738    0.3693     -0.66774   -0.07524   -0.11371   0.0        0.0
G537       0.94136    0.38738    0.3693     -0.66774   -0.07524   -0.11371   0.0        0.0
G538       0.94136    0.38738    0.3693     -0.66774   -0.07524   -0.11371   0.0        0.0
G539       0.94136    0.38738    0.3693     -0.66774   -0.07524   -0.11371   0.0        0.0
G540       1          0          0          0          0          0          0          0
G541       1          0          0          0          0          0          0          0
G542       0.94914    0.36028    0.25406    -0.78261   -0.05195   0.30471    0.0        0.0
G543       0.94914    0.36028    0.25406    -0.78261   -0.05195   0.30471    0.0        0.0
G544       0.94914    0.36028    0.25406    -0.78261   -0.05195   0.30471    0.0        0.0
G545       0.94914    0.36028    0.25406    -0.78261   -0.05195   0.30471    0.0        0.0
G546       0.95638    0.30207    0.19423    -0.68725   -0.31484   0.57763    0.0        0.0
G565       0.93902    0.35497    0.3545     -0.69442   -0.06694   0.61518    0.0        0.0
G566       0.94136    0.38738    0.3693     -0.66774   -0.07524   -0.11371   0.0        0.0
G567       0.94136    0.38738    0.3693     -0.66774   -0.07524   -0.11371   0.0        0.0
G568       0.94136    0.38738    0.3693     -0.66774   -0.07524   -0.11371   0.0        0.0
G569       0.94136    0.38738    0.3693     -0.66774   -0.07524   -0.11371   0.0        0.0
G570       1          0          0          0          0          0          0          0
G571       1          0          0          0          0          0          0          0
G572       0.94914    0.36028    0.25406    -0.78261   -0.05195   0.30471    0.0        0.0
G573       0.94914    0.36028    0.25406    -0.78261   -0.05195   0.30471    0.0        0.0
G574       0.94914    0.36028    0.25406    -0.78261   -0.05195   0.30471    0.0        0.0
G575       0.94914    0.36028    0.25406    -0.78261   -0.05195   0.30471    0.0        0.0
G576       0.95638    0.30207    0.19423    -0.68725   -0.31484   0.57763    0.0        0.0
G595       0.93902    0.35497    0.3545     -0.69442   -0.06694   0.61518    0.0        0.0
G596       0.92827    0.50337    0.43784    -0.30383   -0.29282   -0.27526   0.0        0.0
G597       0.92827    0.50337    0.43784    -0.30383   -0.29282   -0.27526   0.0        0.0
G598       0.92827    0.50337    0.43784    -0.30383   -0.29282   -0.27526   0.0        0.0
G599       0.92827    0.50337    0.43784    -0.30383   -0.29282   -0.27526   0.0        0.0
G600       1          0          0          0          0          0          0          0
G601       1          0          0          0          0          0          0          0
G602       0.94914    0.36028    0.25406    -0.78261   -0.05195   0.30471    0.0        0.0
G603       0.94914    0.36028    0.25406    -0.78261   -0.05195   0.30471    0.0        0.0
G604       0.94914    0.36028    0.25406    -0.78261   -0.05195   0.30471    0.0        0.0
G605       0.94914    0.36028    0.25406    -0.78261   -0.05195   0.30471    0.0        0.0
G606       0.95638    0.30207    0.19423    -0.68725   -0.31484   0.57763    0.0        0.0
G625       0.93902    0.35497    0.3545     -0.69442   -0.06694   0.61518    0.0        0.0
G626       0.92827    0.50337    0.43784    -0.30383   -0.29282   -0.27526   0.0        0.0
G627       0.92827    0.50337    0.43784    -0.30383   -0.29282   -0.27526   0.0        0.0
G628       0.92827    0.50337    0.43784    -0.30383   -0.29282   -0.27526   0.0        0.0
G629       0.92827    0.50337    0.43784    -0.30383   -0.29282   -0.27526   0.0        0.0
G630       1          0          0          0          0          0          0          0
G631       1          0          0          0          0          0          0          0
