           W735       0.369617        2138.67      0.0062917              0        749.239        3588.99
           W734       0.368006        2138.86     0.00526353              0        863.686        4137.21
           W728       0.244226        2138.68     0.00886665              0         1272.3        6094.54
           W725       0.275688        2137.76     0.00517975              0        926.266        4436.99
           W724       0.277757        2137.32       0.010333              0        1140.06        5461.11
           W722       0.279699        2136.27     0.00940188              0        1339.75        6417.64
           W718       0.281784        2133.43      0.0176376              0        1234.95         5912.4
           W716        0.34738        2131.65      0.0137132              0        1267.64        6068.94
           W714       0.276785        2130.83      0.0187621              0        1507.95        7219.45
           W709       0.266203        2135.17      0.0138714              0        1243.84         5958.2
           W702       0.256097        2138.66     0.00507798              0        1221.04        5848.99
           W699       0.300502        2139.23     0.00844149              0        787.412        3771.85
           W697       0.427459         2139.3     0.00792844              0        613.027        2936.51
           W830       0.280769        2137.58      0.0082725              0        1138.84        5455.24
           W695       0.316331        2139.11     0.00709465              0        1310.58        6277.91
           W692       0.287693        2138.37     0.00650095              0         1328.5        6363.78
           G848       0.947778        2114.09      0.0664891              0          612.6        2932.87
           W691       0.313456           2138     0.00695857              0        1161.57        5564.13
           G861       0.562919        2117.36      0.0484851              0        1613.35        7724.02
           W687       0.273865         2135.9     0.00773517              0        851.861        4080.57
           W506       0.322433        2134.58     0.00954919              0        1462.51        7001.89
           W683       0.302063        2132.81      0.0143847              0        1200.47        5747.34
           W675       0.283202        2135.35     0.00737424              0        1373.86        6581.02
           W672       0.359183        2137.22     0.00939908              0        533.087        2553.59
           W173       0.339024        2129.06      0.0188139              0        1055.64        5053.97
           W670       0.358553        2138.16     0.00715036              0        953.557        4567.71
           W720       0.301439        2134.97      0.0102751              0        637.677        3052.93
           W669       0.301251        2138.53     0.00396634              0        1428.58        6843.15
           W887       0.281239        2130.44      0.0195787              0        1311.92         6280.9
           W664       0.313173        2139.48              0              0        560.587        2685.31
           G816       0.718792        2114.48      0.0594259              0        646.867        3096.93
           W663        0.27723        2139.48              0              0         182.45         873.97
           W662       0.266203        2139.42      0.0109119              0        1144.83        5483.94
           W807       0.342057        2136.62     0.00879505              0        689.322        3301.98
           W658       0.385415        2138.56     0.00841452              0        780.351        3738.03
           W656       0.295789        2137.75      0.0110611              0        751.023        3597.54
           W655       0.252222        2137.26     0.00645352              0        1615.78         7739.9
           W651       0.310447        2134.66     0.00973121              0        1140.94        5462.35
           W649       0.305752        2132.99      0.0144887              0        1566.94        7501.83
           G185        0.48474        2119.73     -0.0145232              0        1473.82        7056.03
           W642       0.257492        2134.72     0.00699145              0        1058.99        5069.99
           W641       0.251763        2135.47      0.0106502              0        2002.97        9594.58
           W638       0.352328        2137.34      0.0177957              0        792.045        3794.04
           G101       0.424853        2123.38     0.00987266              0        3053.11          14617
           W635       0.341474        2138.65     0.00612096              0        564.705        2705.04
           W629       0.282013         2139.6              0              0        1442.74        6910.99
           W624       0.311973        2138.68     0.00574696              0        1445.08        6922.17
           W622       0.327177        2137.87      0.0107986              0        1396.24        6688.25
            W49       0.413449        2131.98      0.0202435              0        686.795        3288.09
           W615       0.323942        2133.11      0.0134325              0        364.274        1743.99
           W612        0.29976        2131.19      0.0223519              0        1248.57        5977.62
           W609       0.308803        2133.98      0.0166814              0        1132.09        5419.95
          W1014       0.298543        2131.45      0.0143306              0        910.205        4357.68
           W608       0.342304        2134.78      0.0162365              0        1341.77        6423.83
           W605       0.355343        2136.84      0.0143015              0         946.78        4535.25
           G898       0.611666        2102.17      0.0717939              0        1121.59        5369.71
           W634       0.375182        2138.97     0.00403074              0        779.646        3734.65
           W604       0.395959         2137.4      0.0130321              0        705.273        3378.39
           W599       0.354543        2139.28     0.00683507              0        1112.23        5327.81
           W592       0.395916        2139.29     0.00913595              0        714.816         3424.1
           W589       0.360311        2138.36     0.00710874              0        1185.22        5677.43
           W956       0.256988        2130.01      0.0247129              0        1063.63        5092.21
           W588       0.319346        2137.93     0.00808764              0        701.614        3360.86
           W586        0.25836        2136.88      0.0102876              0        1151.84        5517.54
           W580       0.317148        2132.24      0.0150806              0        811.887        3886.98
           W576       0.350681         2133.1      0.0262128              0        1156.09        5534.87
            G67       0.522397         2115.8      0.0486272              0        1966.07        9412.74
           W573       0.401292        2135.52       0.011352              0         943.15        4517.86
           W572       0.326017        2136.21     0.00775445              0        962.615         4611.1
           W571       0.277114        2136.83      0.0191544              0        1191.61        5708.03
           W688       0.331097        2136.52     0.00909703              0        1012.54        4850.27
           W569       0.272586        2137.89       0.019461              0        1050.38        5031.49
           W862       0.251314        2136.53     0.00484628              0        946.301        4532.96
           W566       0.373861        2139.02     0.00397456              0        466.229        2233.32
           W564       0.287672        2139.46              0              0        952.986        4564.98
           W558       0.404796        2139.29      0.0063325              0        773.221        3703.87
           W555       0.291452        2138.36     0.00818213              0        1092.18        5231.73
           W554       0.343946        2137.92      0.0134556              0        716.159        3430.53
           W551       0.358398        2136.25      0.0104611              0        944.794        4525.74
           W547       0.344997        2133.16      0.0177782              0        1166.14        5582.97
           W546       0.336694        2132.24      0.0160014              0        1003.15        4802.66
           W545       0.359246        2131.26      0.0212688              0        696.698         3335.5
           W544        0.29518        2131.12      0.0207694              0        1085.38        5196.33
           W674       0.268123        2136.03      0.0033544              0        1205.87        5776.33
           W542       0.306769        2133.04      0.0177974              0        1563.31        7484.46
           W585       0.347021        2136.26      0.0115344              0        907.495        4347.07
           W537       0.384023        2136.77     0.00856552              0        1003.83        4808.54
           W682       0.339434        2131.89      0.0107518              0        1065.36         5100.5
           W533        0.50943        2138.64     0.00536358              0        743.503        3561.52
           W529       0.371845        2139.52              0              0        444.289        2128.23
           W525       0.409382        2139.41      0.0083887              0        637.005        3051.37
           W617       0.351246        2134.78      0.0115866              0        1167.85        5591.18
           W514       0.283077        2133.96      0.0182675              0         1374.1        6578.61
           G122       0.516316        2109.73      0.0798843              0        1115.36        5339.88
            W89       0.370797        2132.71      0.0178187              0        900.408        4310.77
           W510       0.373833        2130.99      0.0208277              0        1135.26        5435.13
           W509       0.376029        2131.98      0.0110655              0        1194.38        5718.19
            G14       0.629805        2116.92      0.0891367              0        1415.23        6775.54
           W503       0.333083        2136.64     0.00974929              0        1237.73        5928.97
           W496       0.370615        2139.27     0.00928371              0        698.314        3345.05
           W553       0.295854        2137.43     0.00739223              0        1424.38        6823.04
           W494       0.395707        2139.46              0              0         170.88        818.546
           W492       0.340221         2139.4      0.0109416              0        908.224        4350.56
           W491       0.355004        2139.28     0.00616007              0        811.787        3888.61
           W484       0.354084        2136.68      0.0094717              0        664.552        3183.33
           W481       0.398259        2134.64      0.0160996              0        1022.81        4896.78
           W479         0.3591        2132.97      0.0177325              0        955.042        4572.34
           W472       0.356452        2134.39      0.0149051              0        1013.77        4853.49
           W471       0.333395        2135.14      0.0129341              0        812.347        3891.29
           W469       0.347906        2136.45      0.0154453              0        1194.94        5723.96
           W550       0.327335        2135.57      0.0131224              0        1204.23        5768.49
           W465       0.283943        2138.32     0.00685645              0        1225.51        5870.42
           G849       0.875246        2115.56      0.0400969              0        2067.92        9900.31
           W460       0.392842        2139.27     0.00481867              0        940.872        4506.95
           W201         0.3847        2129.86       0.028947              0        1224.02        5860.11
           W458       0.341839        2139.21     0.00982529              0        1108.93        5311.96
           G476       0.426757        2127.51     -0.0545941              0        2885.44        13814.3
           W457       0.384107        2139.09     0.00952851              0        948.351        4542.78
           W456       0.264179         2138.9     0.00952694              0        898.097        4302.05
           W453       0.408126        2137.97     0.00538758              0        735.936        3525.27
           W452       0.251721        2137.54      0.0162254              0        1336.87        6403.85
           W451       0.353822        2137.04      0.0147536              0           1161        5561.39
           W450       0.525803        2136.49      0.0105258              0        739.334        3541.54
           W390       0.377463        2138.64      0.0130953              0        791.578         3791.8
           W447       0.272443        2134.45      0.0129905              0        1291.69        6184.08
          W1034       0.287125         2133.7      0.0132644              0        1360.63        6514.11
           W441       0.311013        2131.54      0.0184806              0        1437.66        6882.92
           W727       0.272775        2138.44      0.0110199              0        1130.26        5414.13
           W440       0.341798        2132.47       0.015929              0        1011.86        4844.37
           W567       0.397626        2138.71     0.00713703              0        1157.48        5544.53
           W855       0.273976        2132.65      0.0108735              0        1021.68        4891.36
           W611       0.362692        2132.18      0.0144127              0        1378.09        6597.71
           W435       0.281998         2136.2     0.00799243              0        1338.13        6409.91
           W630        0.33888         2139.6              0              0        917.514        4395.06
           W433        0.37505        2137.26     0.00562193              0        1077.52         5161.5
           W721       0.290277        2135.65      0.0121341              0        885.077        4239.68
           W432       0.303758        2137.69     0.00723952              0        1105.76         5296.8
           W802       0.331431        2138.18      0.0130132              0        559.792        2681.51
           W429       0.397428        2138.63     0.00652011              0        1004.12         4809.9
           W698       0.347671         2139.3     0.00810881              0        844.499         4045.3
           W428       0.358717        2138.82      0.0021288              0        1024.13        4905.76
           W427       0.404945        2138.95     0.00891175              0        658.002        3151.95
           W421       0.303042         2138.4     0.00735766              0        954.535         4572.4
           W645       0.292487        2132.12      0.0147159              0        1949.62        9333.98
           W418       0.346756        2137.29      0.0102933              0         1166.2        5586.32
           W414       0.350201        2134.94      0.0142179              0        1195.41        5723.14
           W413       0.343121         2134.2      0.0124393              0        1293.61        6193.28
           W412       0.382514        2133.39      0.0188021              0        839.187        4017.68
